worldID,basinID,basinX,basinY,basinZ,basinDefID,basinLatitude,basinBase,hillID,hillX,hillY,hillZ,hillDefID,hillgws,hillgwno3,hillBase,zoneID,zoneX,zoneY,zoneZ,zoneDefID,zoneArea,zoneSlope,zoneAspect,zoneIso,zoneEH,zoneWH,zoneBase,zoneBaseID,patchID,patchX,patchY,patchZ,patchSoilID,patchLandID,patchArea,patchSlope,patchLNA,patchKsat,patchMpar,patchRZstorage,patchUnsat,patchSat,patchSnowEZ,patchSnowZ,patchSnowT,patchSnowAge,patchSnowED,patchLittercfrac,patchLitterStorage,patchLitterc1,patchLittern1,patchLitterc2,patchLitterc3,patchLitterc4,patchSoilc1,patchSoilsminn,patchSoilNO3,patchSoilc2,patchSoilc3,patchSoilc4,patchBase,strateID,stratePlantID,stratecfrac,strateGap,strateRZ,strateSnowStored,strateRainStored,stratecpool,strateleafc,stratedleafc,strateleafcstore,strateleafctrans,stratelstemc,stratelstemcstore,stratelstemctrans,stratedstemc,stratedstemcstore,stratedstemctrans,stratelrootc,stratelrootcstore,stratelrootctrans,stratedrootc,stratedrootcstore,stratedrootctrans,stratefrootc,stratefrootcstore,stratefrootctrans,stratecwdc,strateEPVleafcalloc,stratenpool,strateleafn,stratedleafn,strateleafnstore,strateleafntrans,stratelstemn,stratelstemnstore,stratelstemntrans,stratedstemn,stratedstemnstore,stratedstemntrans,stratelrootn,stratelrootnstore,stratelrootntrans,stratedrootn,stratedrootnstore,stratedrootntrans,stratefrootn,stratefrootnstore,stratefrootntrans,stratecwdn,strateRetransn,epv_wstress_days,epv_max_fparabs,epv_min_vwc,strateBase
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,200877,277831,3881365,735,1,100,13,325.008,1.015,0.333,0.349,1,101,200877,277831,3881365,735,12,2,100,13,10,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,191794,2,1,0,1.164549,0,0.00004569,0,0.149064,0,0,0,0.045233,0,0,0.282707,0,0,0.028359,0,0,0.177246,0,0,0.12422,0,0,0,0.007453,0,0.005963,0,0,0,0.000942,0,0,0.000848,0,0,0.000591,0,0,0.000532,0,0,0.002588,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,201560,277821,3881355,738,1,100,23,354.144,1.017,0.31,0.355,1,101,201560,277821,3881355,738,8,2,100,23,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,192446,2,1,0,1.164549,0,0.00009821,0,0.155086,0,0,0,0.047061,0,0,0.294129,0,0,0.029505,0,0,0.184407,0,0,0.129238,0,0,0,0.007754,0,0.006203,0,0,0,0.00098,0,0,0.000882,0,0,0.000615,0,0,0.000553,0,0,0.002692,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,201561,277831,3881355,737,1,100,19,356.5318,1.017,0.322,0.348,1,101,201561,277831,3881355,737,8,2,100,19,10,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,192447,2,1,0,1.164549,0,0.00008534,0,0.133577,0,0,0,0.040534,0,0,0.253336,0,0,0.025413,0,0,0.158831,0,0,0.111314,0,0,0,0.006679,0,0.005343,0,0,0,0.000844,0,0,0.00076,0,0,0.000529,0,0,0.000476,0,0,0.002319,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202244,277821,3881345,743,1,100,28,353.9276,1.017,0.301,0.344,1,101,202244,277821,3881345,743,9,2,100,28,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193099,2,1,0,1.164549,0,0.00013109,0,0.131986,0,0,0,0.040051,0,0,0.250318,0,0,0.02511,0,0,0.156939,0,0,0.109988,0,0,0,0.006599,0,0.005279,0,0,0,0.000834,0,0,0.000751,0,0,0.000523,0,0,0.000471,0,0,0.002291,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202245,277831,3881345,743,1,100,29,4.66687,1.017,0.312,0.338,1,101,202245,277831,3881345,743,8,2,100,29,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193100,2,1,0,1.164549,0,0.00013833,0,0.126726,0,0,0,0.038455,0,0,0.240343,0,0,0.02411,0,0,0.150685,0,0,0.105605,0,0,0,0.006336,0,0.005069,0,0,0,0.000801,0,0,0.000721,0,0,0.000502,0,0,0.000452,0,0,0.0022,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202246,277841,3881345,741,1,100,24,4.085632,1.018,0.325,0.334,1,101,202246,277841,3881345,741,8,2,100,24,5,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193101,2,1,0,1.164549,0,0.00010431,0,0.152071,0,0,0,0.046146,0,0,0.28841,0,0,0.028931,0,0,0.180821,0,0,0.126726,0,0,0,0.007604,0,0.006083,0,0,0,0.000961,0,0,0.000865,0,0,0.000603,0,0,0.000542,0,0,0.00264,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202928,277821,3881335,749,1,100,26,345.3236,1.017,0.297,0.338,1,101,202928,277821,3881335,749,9,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193752,2,1,0,1.164549,0,0.0001133,0,0.148769,0,0,0,0.045144,0,0,0.282147,0,0,0.028303,0,0,0.176895,0,0,0.123974,0,0,0,0.007438,0,0.005951,0,0,0,0.00094,0,0,0.000846,0,0,0.00059,0,0,0.000531,0,0,0.002583,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202929,277831,3881335,749,1,100,28,1.193481,1.017,0.304,0.33,1,101,202929,277831,3881335,749,9,2,100,28,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193753,2,1,0,1.164549,0,0.00012616,0,0.150155,0,0,0,0.045564,0,0,0.284777,0,0,0.028567,0,0,0.178543,0,0,0.125129,0,0,0,0.007508,0,0.006006,0,0,0,0.000949,0,0,0.000854,0,0,0.000595,0,0,0.000536,0,0,0.002607,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202930,277841,3881335,748,1,100,31,12.40741,1.018,0.314,0.325,1,101,202930,277841,3881335,748,8,2,100,31,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193754,2,1,0,1.164549,0,0.00013311,0,0.170453,0,0,0,0.051724,0,0,0.323273,0,0,0.032429,0,0,0.202679,0,0,0.142044,0,0,0,0.008523,0,0.006818,0,0,0,0.001078,0,0,0.00097,0,0,0.000676,0,0,0.000608,0,0,0.002959,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202931,277851,3881335,746,1,100,25,12.09476,1.018,0.331,0.323,1,101,202931,277851,3881335,746,8,2,100,25,5,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193755,2,1,0,1.164549,0,0.00009654,0,0.233211,0,0,0,0.070768,0,0,0.442297,0,0,0.044368,0,0,0.277302,0,0,0.194343,0,0,0,0.011661,0,0.009328,0,0,0,0.001474,0,0,0.001327,0,0,0.000924,0,0,0.000832,0,0,0.004049,0,0,0,0,0,0,1,0
