"worldID","basinID","basinX","basinY","basinZ","basinDefID","basinLatitude","basinBase","hillID","hillX","hillY","hillZ","hillDefID","hillgws","hillgwno3","hillBase","zoneID","zoneX","zoneY","zoneZ","zoneDefID","zoneArea","zoneSlope","zoneAspect","zoneIso","zoneEH","zoneWH","zoneBase","zoneBaseID","patchID","patchX","patchY","patchZ","patchSoilID","patchLandID","patchArea","patchSlope","patchLNA","patchKsat","patchMpar","patchRZstorage","patchUnsat","patchSat","patchSnowEZ","patchSnowZ","patchSnowT","patchSnowAge","patchSnowED","patchLittercfrac","patchLitterStorage","patchLitterc1","patchLittern1","patchLitterc2","patchLitterc3","patchLitterc4","patchSoilc1","patchSoilsminn","patchSoilNO3","patchSoilc2","patchSoilc3","patchSoilc4","patchBase","strateID","stratePlantID","stratecfrac","strateGap","strateRZ","strateSnowStored","strateRainStored","stratecpool","strateleafc","stratedleafc","strateleafcstore","strateleafctrans","stratelstemc","stratelstemcstore","stratelstemctrans","stratedstemc","stratedstemcstore","stratedstemctrans","stratelrootc","stratelrootcstore","stratelrootctrans","stratedrootc","stratedrootcstore","stratedrootctrans","stratefrootc","stratefrootcstore","stratefrootctrans","stratecwdc","strateEPVleafcalloc","stratenpool","strateleafn","stratedleafn","strateleafnstore","strateleafntrans","stratelstemn","stratelstemnstore","stratelstemntrans","stratedstemn","stratedstemnstore","stratedstemntrans","stratelrootn","stratelrootnstore","stratelrootntrans","stratedrootn","stratedrootnstore","stratedrootntrans","stratefrootn","stratefrootnstore","stratefrootntrans","stratecwdn","strateRetransn","epv_wstress_days","epv_max_fparabs","epv_min_vwc","strateBase"
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,200877,277831,3881365,735,1,100,13,325.008,1.015,0.333,0.349,1,101,200877,277831,3881365,735,12,2,100,13,10,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,191794,2,1,0,0.460046174128018,0,0.00004569,0,0.1743155,0,0,0,0.0578618,0,0,0.3145216,0,0,0.017821,0,0,0.0968705,0,0,0.2101476,0,0,0,0.0087158,0,0.0086068742088237,0,0,0,0.0009009,0,0,0.0009436,0,0,0.0002775,0,0,0.0002906,0,0,0.0037118,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,201560,277821,3881355,738,1,100,23,354.144,1.017,0.31,0.355,1,101,201560,277821,3881355,738,8,2,100,23,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,192446,2,1,0,0.474932844602667,0,0.00009821,0,0.1887613,0,0,0,0.0626568,0,0,0.3405864,0,0,0.0192979,0,0,0.1048983,0,0,0.2275628,0,0,0,0.0094381,0,0.00932013942876011,0,0,0,0.0009755,0,0,0.0010218,0,0,0.0003004,0,0,0.0003147,0,0,0.0040194,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,201561,277831,3881355,737,1,100,19,356.5318,1.017,0.322,0.348,1,101,201561,277831,3881355,737,8,2,100,19,10,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,192447,2,1,0,0.44169708006861,0,0.00008534,0,0.1574504,0,0,0,0.0522636,0,0,0.2840914,0,0,0.0160968,0,0,0.0874982,0,0,0.1898157,0,0,0,0.0078725,0,0.00777415540745932,0,0,0,0.0008137,0,0,0.0008523,0,0,0.0002506,0,0,0.0002625,0,0,0.0033527,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202244,277821,3881345,743,1,100,28,353.9276,1.017,0.301,0.344,1,101,202244,277821,3881345,743,9,2,100,28,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193099,2,1,0,0.426206057403757,0,0.00013109,0,0.1440063,0,0,0,0.047801,0,0,0.259834,0,0,0.0147224,0,0,0.0800271,0,0,0.1736081,0,0,0,0.0072003,0,0.00711034939163831,0,0,0,0.0007442,0,0,0.0007795,0,0,0.0002292,0,0,0.0002401,0,0,0.0030664,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202245,277831,3881345,743,1,100,29,4.66687,1.017,0.312,0.338,1,101,202245,277831,3881345,743,8,2,100,29,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193100,2,1,0,0.412228890395731,0,0.00013833,0,0.1324886,0,0,0,0.0439779,0,0,0.2390522,0,0,0.0135449,0,0,0.0736265,0,0,0.1597228,0,0,0,0.0066244,0,0.00654165988855357,0,0,0,0.0006847,0,0,0.0007172,0,0,0.0002109,0,0,0.0002209,0,0,0.0028212,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202246,277841,3881345,741,1,100,24,4.085632,1.018,0.325,0.334,1,101,202246,277841,3881345,741,8,2,100,24,5,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193101,2,1,0,0.441483687030523,0,0.00010431,0,0.1572603,0,0,0,0.0522005,0,0,0.2837484,0,0,0.0160774,0,0,0.0873926,0,0,0.1895865,0,0,0,0.007863,0,0.00776476916936174,0,0,0,0.0008127,0,0,0.0008513,0,0,0.0002503,0,0,0.0002622,0,0,0.0033486,0,0,0,0,0,0,1,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202928,277821,3881335,749,1,100,26,345.3236,1.017,0.297,0.338,1,101,202928,277821,3881335,749,9,2,100,26,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193752,2,1,0,0.448102679764456,0,0.0001133,0,0.1632211,0,0,0,0.0541791,0,0,0.2945036,0,0,0.0166868,0,0,0.0907051,0,0,0.1967726,0,0,0,0.0081611,0,0.00805908525590572,0,0,0,0.0008435,0,0,0.0008835,0,0,0.0002598,0,0,0.0002721,0,0,0.0034756,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202929,277831,3881335,749,1,100,28,1.193481,1.017,0.304,0.33,1,101,202929,277831,3881335,749,9,2,100,28,3,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193753,2,1,0,0.450514681501473,0,0.00012616,0,0.1654264,0,0,0,0.0549111,0,0,0.2984827,0,0,0.0169123,0,0,0.0919307,0,0,0.1994312,0,0,0,0.0082713,0,0.00816797253037482,0,0,0,0.0008549,0,0,0.0008955,0,0,0.0002633,0,0,0.0002758,0,0,0.0035225,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202930,277841,3881335,748,1,100,31,12.40741,1.018,0.314,0.325,1,101,202930,277841,3881335,748,8,2,100,31,4,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193754,2,1,0,0.482249601386884,0,0.00013311,0,0.1961156,0,0,0,0.065098,0,0,0.353856,0,0,0.0200498,0,0,0.1089852,0,0,0.2364289,0,0,0,0.0098058,0,0.00968325994870212,0,0,0,0.0010135,0,0,0.0010616,0,0,0.0003122,0,0,0.000327,0,0,0.004176,0,0,0,0,0,0,0,0
1,1,278011.2,3881190,824.6921,1,35.0459,0,1,277961.6,3881068,844.1687,1,0,0.0000003,0,202931,277851,3881335,746,1,100,25,12.09476,1.018,0.331,0.323,1,101,202931,277851,3881335,746,8,2,100,25,5,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,0.0000003,0.000000004,0,193755,2,1,0,0.544406931538174,0,0.00009654,0,0.2655471,0,0,0,0.0881449,0,0,0.4791329,0,0,0.027148,0,0,0.1475697,0,0,0.3201326,0,0,0,0.0132774,0,0.0131114587412934,0,0,0,0.0013723,0,0,0.0014374,0,0,0.0004227,0,0,0.0004427,0,0,0.0056545,0,0,0,0,0,0,1,0
